station,hour,value
1043,2,1
1044,2,0
1045,2,0
1046,2,5
1047,2,3
1048,2,0
1049,2,5
1050,2,0
1051,2,0
1000,3,1
1001,3,1
1002,3,0
1003,3,0
1004,3,0
1005,3,0
1006,3,0
1007,3,0
1008,3,1
1009,3,2
1010,3,2
1011,3,0
1012,3,5
1013,3,3
1014,3,0
1015,3,2
1016,3,0
1017,3,0
1018,3,0
1019,3,1
1020,3,0
1021,3,1
1022,3,1
1023,3,6
1024,3,0
1025,3,0
1026,3,0
1027,3,0
1028,3,0
1029,3,2
1030,3,0
1031,3,1
1032,3,1
1033,3,0
1034,3,0
1035,3,0
1036,3,0
1037,3,3
1038,3,0
1039,3,1
1040,3,5
1041,3,11
1042,3,0
1043,3,0
1044,3,1
1045,3,0
1046,3,0
1047,3,0
1048,3,4
1049,3,4
1050,3,0
1051,3,0
1000,4,0
1001,4,1
1002,4,0
1003,4,0
1004,4,0
1005,4,0
1006,4,0
1007,4,0
1008,4,0
1009,4,0
1010,4,1
1011,4,0
1012,4,3
1013,4,0
1014,4,0
1015,4,3
1016,4,0
1017,4,0
1018,4,0
1019,4,0
1020,4,1
1021,4,2
1022,4,0
1023,4,5
1024,4,0
1025,4,0
1026,4,0
1027,4,0
1028,4,0
1029,4,3
1030,4,1
1031,4,0
1032,4,2
1033,4,0
1034,4,0
1035,4,4
1036,4,0
1037,4,0
1038,4,0
1039,4,0
1040,4,1
1041,4,1
1042,4,0
1043,4,0
1044,4,0
1045,4,1
1046,4,0
1047,4,0
1048,4,0
1049,4,0
1050,4,0
1051,4,0
1000,5,2
1001,5,0
1002,5,0
1003,5,5
1004,5,0
1005,5,1
1006,5,1
1007,5,0
1008,5,0
1009,5,3
1010,5,6
1011,5,1
1012,5,0
1013,5,0
1014,5,0
1015,5,2
1016,5,2
1017,5,0
1018,5,0
1019,5,0
1020,5,1
1021,5,3
1022,5,5
1023,5,1
1024,5,3
1025,5,33
1026,5,1
1027,5,2
1028,5,0
1029,5,2
1030,5,0
1031,5,1
1032,5,7
1033,5,12
1034,5,0
1035,5,0
1036,5,0
1037,5,0
1038,5,3
1039,5,4
1040,5,1
1041,5,1
1042,5,0
1043,5,0
1044,5,1
1045,5,4
1046,5,0
1047,5,5
1048,5,0
1049,5,1
1050,5,0
1051,5,0
1000,6,2
1001,6,1
1002,6,2
1003,6,5
1004,6,2
1005,6,0
1006,6,0
1007,6,2
1008,6,2
1009,6,6
1010,6,9
1011,6,2
1012,6,6
1013,6,2
1014,6,1
1015,6,16
1016,6,13
1017,6,18
1018,6,1
1019,6,8
1020,6,2
1021,6,3
1022,6,1
1023,6,4
1024,6,2
1025,6,17
1026,6,1
1027,6,3
1028,6,0
1029,6,2
1030,6,1
1031,6,0
1032,6,10
1033,6,12
1034,6,0
1035,6,1
1036,6,0
1037,6,1
1038,6,2
1039,6,5
1040,6,5
1041,6,0
1042,6,0
1043,6,1
1044,6,1
1045,6,54
1046,6,2
1047,6,12
1048,6,9
1049,6,37
1050,6,0
1051,6,0
1000,7,6
1001,7,4
1002,7,3
1003,7,6
1004,7,2
1005,7,4
1006,7,1
1007,7,4
1008,7,38
1009,7,7
1010,7,18
1011,7,0
1012,7,30
1013,7,12
1014,7,7
1015,7,24
1016,7,62
1017,7,42
1018,7,13
1019,7,41
1020,7,9
1021,7,21
1022,7,8
1023,7,2
1024,7,10
1025,7,14
1026,7,11
1027,7,2
1028,7,3
1029,7,94
1030,7,0
1031,7,14
1032,7,9
1033,7,21
1034,7,10
1035,7,1
1036,7,0
1037,7,10
1038,7,23
1039,7,5
1040,7,6
1041,7,4
1042,7,1
1043,7,0
1044,7,8
1045,7,50
1046,7,8
1047,7,14
1048,7,66
1049,7,101
1050,7,3
1051,7,0
1000,8,60
1001,8,17
1002,8,11
1003,8,9
1004,8,22
1005,8,5
1006,8,9
1007,8,9
1008,8,37
1009,8,29
1010,8,36
1011,8,6
1012,8,14
1013,8,14
1014,8,35
1015,8,39
1016,8,21
1017,8,37
1018,8,31
1019,8,39
1020,8,59
1021,8,64
1022,8,23
1023,8,21
1024,8,23
1025,8,24
1026,8,37
1027,8,6
1028,8,0
1029,8,39
1030,8,5
1031,8,6
1032,8,27
1033,8,83
1034,8,45
1035,8,7
1036,8,2
1037,8,2
1038,8,89
1039,8,44
1040,8,9
1041,8,3
1042,8,10
1043,8,3
1044,8,18
1045,8,39
1046,8,12
1047,8,63
1048,8,83
1049,8,131
1050,8,5
1051,8,0
1000,9,35
1001,9,22
1002,9,6
1003,9,11
1004,9,43
1005,9,11
1006,9,6
1007,9,19
1008,9,18
1009,9,16
1010,9,48
1011,9,8
1012,9,48
1013,9,48
1014,9,13
1015,9,23
1016,9,22
1017,9,60
1018,9,16
1019,9,44
1020,9,12
1021,9,14
1022,9,33
1023,9,24
1024,9,7
1025,9,29
1026,9,11
1027,9,20
1028,9,5
1029,9,42
1030,9,7
1031,9,3
1032,9,48
1033,9,37
1034,9,11
1035,9,9
1036,9,9
1037,9,11
1038,9,63
1039,9,9
1040,9,3
1041,9,5
1042,9,11
1043,9,5
1044,9,29
1045,9,55
1046,9,12
1047,9,1
1048,9,23
1049,9,23
1050,9,30
1051,9,0
1000,10,54
1001,10,36
1002,10,8
1003,10,14
1004,10,39
1005,10,12
1006,10,20
1007,10,11
1008,10,19
1009,10,21
1010,10,73
1011,10,42
1012,10,81
1013,10,58
1014,10,25
1015,10,32
1016,10,24
1017,10,60
1018,10,15
1019,10,20
1020,10,16
1021,10,14
1022,10,26
1023,10,28
1024,10,13
1025,10,22
1026,10,13
1027,10,24
1028,10,10
1029,10,18
1030,10,5
1031,10,21
1032,10,23
1033,10,27
1034,10,11
1035,10,12
1036,10,15
1037,10,10
1038,10,70
1039,10,13
1040,10,20
1041,10,9
1042,10,18
1043,10,2
1044,10,24
1045,10,115
1046,10,25
1047,10,24
1048,10,22
1049,10,41
1050,10,6
1051,10,0
1000,11,112
1001,11,98
1002,11,15
1003,11,29
1004,11,24
1005,11,40
1006,11,23
1007,11,15
1008,11,19
1009,11,33
1010,11,80
1011,11,65
1012,11,93
1013,11,64
1014,11,14
1015,11,40
1016,11,61
1017,11,77
1018,11,23
1019,11,38
1020,11,20
1021,11,32
1022,11,23
1023,11,26
1024,11,4
1025,11,22
1026,11,29
1027,11,10
1028,11,14
1029,11,12
1030,11,8
1031,11,12
1032,11,24
1033,11,26
1034,11,20
1035,11,18
1036,11,17
1037,11,20
1038,11,49
1039,11,18
1040,11,26
1041,11,23
1042,11,10
1043,11,6
1044,11,27
1045,11,130
1046,11,39
1047,11,22
1048,11,39
1049,11,42
1050,11,34
1051,11,0
1000,12,99
1001,12,94
1002,12,24
1003,12,28
1004,12,45
1005,12,46
1006,12,14
1007,12,26
1008,12,9
1009,12,42
1010,12,100
1011,12,51
1012,12,84
1013,12,73
1014,12,26
1015,12,33
1016,12,76
1017,12,136
1018,12,38
1019,12,51
1020,12,14
1021,12,17
1022,12,21
1023,12,27
1024,12,13
1025,12,18
1026,12,7
1027,12,11
1028,12,9
1029,12,17
1030,12,14
1031,12,17
1032,12,23
1033,12,29
1034,12,15
1035,12,14
1036,12,17
1037,12,31
1038,12,40
1039,12,14
1040,12,20
1041,12,22
1042,12,5
1043,12,5
1044,12,21
1045,12,129
1046,12,30
1047,12,24
1048,12,58
1049,12,79
1050,12,24
1051,12,0
1000,13,84
1001,13,107
1002,13,38
1003,13,30
1004,13,43
1005,13,30
1006,13,14
1007,13,16
1008,13,12
1009,13,40
1010,13,101
1011,13,54
1012,13,78
1013,13,62
1014,13,20
1015,13,54
1016,13,114
1017,13,119
1018,13,46
1019,13,62
1020,13,16
1021,13,12
1022,13,25
1023,13,22
1024,13,18
1025,13,15
1026,13,14
1027,13,17
1028,13,22
1029,13,19
1030,13,8
1031,13,23
1032,13,28
1033,13,31
1034,13,14
1035,13,17
1036,13,31
1037,13,34
1038,13,30
1039,13,24
1040,13,11
1041,13,23
1042,13,4
1043,13,10
1044,13,25
1045,13,144
1046,13,47
1047,13,42
1048,13,63
1049,13,59
1050,13,17
1051,13,3
1000,14,112
1001,14,110
1002,14,20
1003,14,46
1004,14,62
1005,14,26
1006,14,11
1007,14,16
1008,14,6
1009,14,31
1010,14,68
1011,14,54
1012,14,117
1013,14,69
1014,14,27
1015,14,45
1016,14,75
1017,14,130
1018,14,31
1019,14,39
1020,14,21
1021,14,16
1022,14,28
1023,14,20
1024,14,12
1025,14,11
1026,14,20
1027,14,14
1028,14,11
1029,14,14
1030,14,8
1031,14,14
1032,14,28
1033,14,32
1034,14,10
1035,14,18
1036,14,25
1037,14,27
1038,14,49
1039,14,13
1040,14,24
1041,14,43
1042,14,8
1043,14,13
1044,14,18
1045,14,112
1046,14,57
1047,14,28
1048,14,50
1049,14,51
1050,14,23
1051,14,0
1000,15,120
1001,15,84
1002,15,22
1003,15,27
1004,15,38
1005,15,22
1006,15,22
1007,15,24
1008,15,14
1009,15,32
1010,15,77
1011,15,56
1012,15,115
1013,15,96
1014,15,11
1015,15,54
1016,15,99
1017,15,75
1018,15,18
1019,15,28
1020,15,18
1021,15,28
1022,15,17
1023,15,24
1024,15,15
1025,15,21
1026,15,16
1027,15,14
1028,15,22
1029,15,17
1030,15,9
1031,15,16
1032,15,25
1033,15,53
1034,15,20
1035,15,19
1036,15,42
1037,15,50
1038,15,37
1039,15,23
1040,15,30
1041,15,68
1042,15,8
1043,15,9
1044,15,20
1045,15,136
1046,15,27
1047,15,34
1048,15,44
1049,15,44
1050,15,16
1051,15,0
1000,16,103
1001,16,115
1002,16,67
1003,16,71
1004,16,67
1005,16,49
1006,16,53
1007,16,29
1008,16,5
1009,16,39
1010,16,135
1011,16,66
1012,16,129
1013,16,123
1014,16,19
1015,16,38
1016,16,74
1017,16,127
1018,16,25
1019,16,30
1020,16,52
1021,16,25
1022,16,17
1023,16,25
1024,16,19
1025,16,15
1026,16,16
1027,16,13
1028,16,60
1029,16,15
1030,16,7
1031,16,11
1032,16,23
1033,16,42
1034,16,27
1035,16,62
1036,16,57
1037,16,50
1038,16,27
1039,16,24
1040,16,32
1041,16,80
1042,16,5
1043,16,48
1044,16,10
1045,16,145
1046,16,38
1047,16,24
1048,16,39
1049,16,48
1050,16,5
1051,16,0
1000,17,135
1001,17,178
1002,17,84
1003,17,90
1004,17,84
1005,17,71
1006,17,61
1007,17,28
1008,17,17
1009,17,32
1010,17,190
1011,17,107
1012,17,80
1013,17,101
1014,17,46
1015,17,38
1016,17,54
1017,17,137
1018,17,17
1019,17,38
1020,17,41
1021,17,19
1022,17,17
1023,17,15
1024,17,18
1025,17,12
1026,17,15
1027,17,18
1028,17,34
1029,17,20
1030,17,9
1031,17,7
1032,17,25
1033,17,47
1034,17,42
1035,17,56
1036,17,68
1037,17,93
1038,17,41
1039,17,23
1040,17,39
1041,17,92
1042,17,9
1043,17,45
1044,17,27
1045,17,101
1046,17,36
1047,17,38
1048,17,68
1049,17,51
1050,17,18
1051,17,1
1000,18,95
1001,18,130
1002,18,34
1003,18,42
1004,18,53
1005,18,45
1006,18,46
1007,18,18
1008,18,28
1009,18,32
1010,18,105
1011,18,49
1012,18,73
1013,18,79
1014,18,20
1015,18,35
1016,18,57
1017,18,116
1018,18,23
1019,18,42
1020,18,23
1021,18,21
1022,18,24
1023,18,22
1024,18,25
1025,18,12
1026,18,9
1027,18,6
1028,18,31
1029,18,17
1030,18,7
1031,18,15
1032,18,28
1033,18,47
1034,18,21
1035,18,31
1036,18,46
1037,18,51
1038,18,42
1039,18,23
1040,18,27
1041,18,60
1042,18,3
1043,18,15
1044,18,17
1045,18,176
1046,18,33
1047,18,39
1048,18,65
1049,18,79
1050,18,5
1051,18,0
1000,19,108
1001,19,86
1002,19,37
1003,19,45
1004,19,33
1005,19,22
1006,19,17
1007,19,10
1008,19,11
1009,19,24
1010,19,89
1011,19,36
1012,19,97
1013,19,56
1014,19,18
1015,19,41
1016,19,30
1017,19,54
1018,19,25
1019,19,39
1020,19,22
1021,19,16
1022,19,15
1023,19,25
1024,19,8
1025,19,26
1026,19,23
1027,19,26
1028,19,16
1029,19,39
1030,19,13
1031,19,8
1032,19,24
1033,19,61
1034,19,47
1035,19,56
1036,19,47
1037,19,56
1038,19,29
1039,19,13
1040,19,31
1041,19,37
1042,19,4
1043,19,6
1044,19,8
1045,19,119
1046,19,54
1047,19,27
1048,19,89
1049,19,65
1050,19,3
1051,19,0
1000,20,74
1001,20,45
1002,20,22
1003,20,27
1004,20,12
1005,20,5
1006,20,7
1007,20,8
1008,20,12
1009,20,13
1010,20,45
1011,20,34
1012,20,51
1013,20,77
1014,20,12
1015,20,38
1016,20,30
1017,20,35
1018,20,15
1019,20,40
1020,20,6
1021,20,10
1022,20,14
1023,20,11
1024,20,14
1025,20,9
1026,20,26
1027,20,16
1028,20,14
1029,20,20
1030,20,16
1031,20,14
1032,20,11
1033,20,50
1034,20,23
1035,20,25
1036,20,37
1037,20,26
1038,20,13
1039,20,16
1040,20,11
1041,20,23
1042,20,3
1043,20,5
1044,20,11
1045,20,82
1046,20,30
1047,20,15
1048,20,43
1049,20,37
1050,20,0
1051,20,0
1000,21,61
1001,21,43
1002,21,10
1003,21,16
1004,21,10
1005,21,5
1006,21,17
1007,21,4
1008,21,0
1009,21,15
1010,21,27
1011,21,27
1012,21,53
1013,21,51
1014,21,5
1015,21,8
1016,21,11
1017,21,20
1018,21,21
1019,21,7
1020,21,5
1021,21,8
1022,21,10
1023,21,13
1024,21,11
1025,21,5
1026,21,15
1027,21,7
1028,21,13
1029,21,10
1030,21,9
1031,21,7
1032,21,19
1033,21,17
1034,21,7
1035,21,15
1036,21,21
1037,21,17
1038,21,10
1039,21,5
1040,21,7
1041,21,23
1042,21,1
1043,21,3
1044,21,7
1045,21,34
1046,21,14
1047,21,12
1048,21,21
1049,21,24
1050,21,0
1051,21,0
1000,22,45
1001,22,34
1002,22,7
1003,22,12
1004,22,14
1005,22,4
1006,22,7
1007,22,4
1008,22,3
1009,22,13
1010,22,33
1011,22,30
1012,22,54
1013,22,65
1014,22,1
1015,22,10
1016,22,1
1017,22,20
1018,22,2
1019,22,9
1020,22,5
1021,22,6
1022,22,4
1023,22,12
1024,22,6
1025,22,5
1026,22,16
1027,22,5
1028,22,3
1029,22,2
1030,22,2
1031,22,7
1032,22,14
1033,22,26
1034,22,17
1035,22,15
1036,22,20
1037,22,9
1038,22,8
1039,22,11
1040,22,9
1041,22,21
1042,22,0
1043,22,3
1044,22,1
1045,22,20
1046,22,13
1047,22,4
1048,22,8
1049,22,6
1050,22,0
1051,22,0
1000,23,26
1001,23,11
1002,23,5
1003,23,4
1004,23,7
1005,23,0
1006,23,6
1007,23,10
1008,23,1
1009,23,3
1010,23,12
1011,23,8
1012,23,56
1013,23,28
1014,23,0
1015,23,14
1016,23,5
1017,23,5
1018,23,5
1019,23,10
1020,23,11
1021,23,3
1022,23,9
1023,23,5
1024,23,1
1025,23,2
1026,23,14
1027,23,3
1028,23,2
1029,23,4
1030,23,0
1031,23,6
1032,23,23
1033,23,8
1034,23,7
1035,23,10
1036,23,7
1037,23,9
1038,23,7
1039,23,6
1040,23,4
1041,23,13
1042,23,0
1043,23,3
1044,23,6
1045,23,27
1046,23,0
1047,23,5
1048,23,5
1049,23,10
1050,23,0
1051,23,0
